,ID_Func,Perfil,Idade,Atrito,Departamento,Grau Instrução,Especialidade,Satisfação Ambiente,Gênero,Envolvimento,Cargo,Satisfação Trabalho,Estado Civil,Renda,Relacionamento,Balanço Vida-Profissão,Análise para RH
825,825,Perfil 2,29,Não,P & D,Ensino_Mèdio,Médico,Média,Masculino,Médio,Diretor_Manufatura,Muito Alta,Casado,5056,Alto,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
826,826,Perfil 3,38,Não,RH,Pos_Graduado,Recursos_Humanos,Alta,Masculino,Muito Alto,Human Resources,Alta,Casado,2844,Muito Alto,Muito Alta,Colaboradores muito bem comprometidos com a empresa
827,827,Perfil 3,28,Não,P & D,Pos_Graduado,Biologia,Alta,Masculino,Médio,Pesquisa_Cientifica,Alta,Divorciado,2703,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
828,828,Perfil 3,18,Sim,P & D,Ensino_Mèdio,Médico,Alta,Masculino,Alto,Tecnico_Lab,Alta,Solteiro,1904,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
829,829,Perfil 2,33,Sim,Vendas,Mestrado,Marketing,Baixa,Feminino,Alto,Executivo_Vendas,Baixa,Solteiro,8224,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
830,830,Perfil 2,41,Não,P & D,Mestrado,Biologia,Média,Masculino,Alto,Tecnico_Lab,Muito Alta,Casado,4766,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
831,831,Perfil 3,31,Sim,P & D,Pos_Graduado,Médico,Alta,Masculino,Alto,Tecnico_Lab,Alta,Casado,2610,Alto,Média,Colaboradores muito bem comprometidos com a empresa
832,832,Perfil 3,37,Não,P & D,Faculdade,Médico,Alta,Feminino,Médio,Repres_Saúde,Muito Alta,Divorciado,5731,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
833,833,Perfil 3,27,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Masculino,Médio,Pesquisa_Cientifica,Alta,Casado,2539,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
834,834,Perfil 2,34,Não,Vendas,Ensino_Mèdio,Biologia,Média,Feminino,Alto,Executivo_Vendas,Alta,Casado,5714,Baixo,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
835,835,Perfil 2,35,Não,RH,Mestrado,Tech,Alta,Masculino,Alto,Human Resources,Alta,Solteiro,4323,Médio,Baixa,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
836,836,Perfil 2,29,Sim,Vendas,Ensino_Mèdio,Biologia,Muito Alta,Feminino,Médio,Executivo_Vendas,Baixa,Casado,7336,Baixo,Baixa,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
837,837,Perfil 2,40,Não,P & D,Mestrado,Médico,Média,Feminino,Alto,Diretor_Pesquisa,Alta,Solteiro,13499,Alto,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
838,838,Perfil 1,42,Sim,Vendas,Pos_Graduado,Biologia,Alta,Masculino,Alto,Executivo_Vendas,Baixa,Solteiro,13758,Médio,Média,Colaboradores com baixa satisfação com o trabalho
839,839,Perfil 1,42,Não,Vendas,Mestrado,Marketing,Média,Masculino,Alto,Executivo_Vendas,Baixa,Solteiro,5155,Muito Alto,Muito Alta,Colaboradores com baixa satisfação com o trabalho
840,840,Perfil 3,35,Não,P & D,Mestrado,Médico,Muito Alta,Masculino,Médio,Tecnico_Lab,Alta,Casado,2258,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
841,841,Perfil 3,24,Não,P & D,Pos_Graduado,Médico,Muito Alta,Masculino,Alto,Tecnico_Lab,Média,Solteiro,3597,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
842,842,Perfil 3,28,Sim,P & D,Ensino_Mèdio,Biologia,Alta,Feminino,Alto,Tecnico_Lab,Muito Alta,Casado,2515,Muito Alto,Média,Colaboradores muito bem comprometidos com a empresa
843,843,Perfil 3,26,Não,P & D,Mestrado,Médico,Baixa,Masculino,Muito Alto,Tecnico_Lab,Muito Alta,Casado,4420,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
844,844,Perfil 2,30,Não,Vendas,Pos_Graduado,Marketing,Alta,Masculino,Médio,Executivo_Vendas,Alta,Casado,6578,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
845,845,Perfil 3,40,Não,P & D,Faculdade,Médico,Alta,Feminino,Médio,Pesquisa_Cientifica,Muito Alta,Casado,4422,Muito Alto,Baixa,Colaboradores muito bem comprometidos com a empresa
846,846,Perfil 1,35,Não,P & D,Pos_Graduado,Biologia,Alta,Masculino,Médio,Diretor_Manufatura,Média,Divorciado,10274,Médio,Muito Alta,Colaboradores com baixa satisfação com o trabalho
847,847,Perfil 1,34,Não,P & D,Pos_Graduado,Médico,Muito Alta,Masculino,Médio,Repres_Saúde,Baixa,Solteiro,5343,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
848,848,Perfil 3,35,Não,P & D,Mestrado,Outros,Muito Alta,Masculino,Médio,Tecnico_Lab,Muito Alta,Casado,2376,Médio,Muito Alta,Colaboradores muito bem comprometidos com a empresa
849,849,Perfil 2,43,Sim,Vendas,Pos_Graduado,Marketing,Baixa,Feminino,Baixo,Executivo_Vendas,Alta,Solteiro,5346,Médio,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
850,850,Perfil 1,32,Não,Vendas,Ensino_Mèdio,Biologia,Alta,Feminino,Alto,Repres_Vendas,Baixa,Divorciado,2827,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
851,851,Perfil 1,56,Não,P & D,Mestrado,Tech,Muito Alta,Feminino,Alto,Gerente,Baixa,Divorciado,19943,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
852,852,Perfil 2,29,Não,P & D,Ensino_Mèdio,Médico,Média,Feminino,Alto,Tecnico_Lab,Muito Alta,Casado,3131,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
853,853,Perfil 1,19,Não,P & D,Faculdade,Biologia,Alta,Masculino,Alto,Pesquisa_Cientifica,Baixa,Solteiro,2552,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
854,854,Perfil 2,45,Não,P & D,Pos_Graduado,Médico,Baixa,Feminino,Alto,Pesquisa_Cientifica,Alta,Casado,4477,Alto,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
855,855,Perfil 3,37,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Feminino,Médio,Diretor_Manufatura,Muito Alta,Casado,6474,Médio,Média,Colaboradores muito bem comprometidos com a empresa
856,856,Perfil 2,20,Não,P & D,Pos_Graduado,Biologia,Baixa,Masculino,Médio,Tecnico_Lab,Alta,Solteiro,3033,Baixo,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
857,857,Perfil 3,44,Sim,P & D,Mestrado,Biologia,Alta,Masculino,Alto,Pesquisa_Cientifica,Alta,Solteiro,2936,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
858,858,Perfil 3,53,Não,P & D,Faculdade,Médico,Muito Alta,Feminino,Alto,Gerente,Alta,Divorciado,18606,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
859,859,Perfil 2,29,Não,P & D,Ensino_Mèdio,Biologia,Média,Feminino,Baixo,Pesquisa_Cientifica,Muito Alta,Casado,2168,Baixo,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
860,860,Perfil 3,22,Sim,P & D,Mestrado,Biologia,Alta,Masculino,Médio,Pesquisa_Cientifica,Muito Alta,Casado,2853,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
861,861,Perfil 1,46,Não,Vendas,Pos_Graduado,Marketing,Alta,Feminino,Alto,Gerente,Baixa,Casado,17048,Baixo,Alta,Colaboradores com baixa satisfação com o trabalho
862,862,Perfil 3,44,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Masculino,Baixo,Pesquisa_Cientifica,Alta,Solteiro,2290,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
863,863,Perfil 3,33,Não,RH,Pos_Graduado,Recursos_Humanos,Média,Masculino,Alto,Human Resources,Alta,Casado,3600,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
864,864,Perfil 2,41,Sim,P & D,Faculdade,Biologia,Baixa,Masculino,Médio,Pesquisa_Cientifica,Baixa,Divorciado,2107,Baixo,Baixa,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
865,865,Perfil 1,30,Não,Vendas,Mestrado,Biologia,Alta,Masculino,Alto,Executivo_Vendas,Baixa,Divorciado,4115,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
866,866,Perfil 1,40,Não,Vendas,Mestrado,Médico,Média,Masculino,Alto,Executivo_Vendas,Média,Casado,4327,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
867,867,Perfil 1,50,Não,P & D,Pos_Graduado,Médico,Muito Alta,Feminino,Alto,Gerente,Baixa,Casado,17856,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
868,868,Perfil 1,28,Não,P & D,Mestrado,Médico,Muito Alta,Masculino,Médio,Tecnico_Lab,Baixa,Casado,3196,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
869,869,Perfil 1,46,Não,P & D,Faculdade,Biologia,Muito Alta,Masculino,Alto,Diretor_Pesquisa,Média,Casado,19081,Baixo,Alta,Colaboradores com baixa satisfação com o trabalho
870,870,Perfil 1,35,Não,Vendas,Mestrado,Biologia,Alta,Masculino,Alto,Executivo_Vendas,Baixa,Casado,8966,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
871,871,Perfil 2,24,Sim,P & D,Faculdade,Biologia,Muito Alta,Feminino,Alto,Tecnico_Lab,Média,Casado,2210,Baixo,Baixa,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
872,872,Perfil 2,33,Não,Vendas,Pos_Graduado,Médico,Média,Feminino,Alto,Executivo_Vendas,Alta,Casado,4539,Baixo,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
873,873,Perfil 2,36,Não,P & D,Mestrado,Biologia,Alta,Masculino,Baixo,Tecnico_Lab,Alta,Divorciado,2741,Alto,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
874,874,Perfil 2,30,Não,P & D,Mestrado,Biologia,Alta,Masculino,Alto,Tecnico_Lab,Alta,Divorciado,3491,Baixo,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
875,875,Perfil 3,44,Não,P & D,Mestrado,Outros,Muito Alta,Masculino,Alto,Pesquisa_Cientifica,Muito Alta,Solteiro,4541,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
876,876,Perfil 3,20,Não,Vendas,Pos_Graduado,Marketing,Alta,Masculino,Muito Alto,Repres_Vendas,Muito Alta,Solteiro,2678,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
877,877,Perfil 3,46,Não,P & D,Mestrado,Tech,Muito Alta,Masculino,Alto,Diretor_Manufatura,Muito Alta,Divorciado,7379,Alto,Média,Colaboradores muito bem comprometidos com a empresa
878,878,Perfil 1,42,Não,RH,Doutorado,Médico,Muito Alta,Masculino,Muito Alto,Human Resources,Baixa,Casado,6272,Baixo,Muito Alta,Colaboradores com baixa satisfação com o trabalho
879,879,Perfil 3,60,Não,Vendas,Mestrado,Marketing,Média,Masculino,Muito Alto,Executivo_Vendas,Muito Alta,Divorciado,5220,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
880,880,Perfil 1,32,Não,P & D,Pos_Graduado,Outros,Alta,Feminino,Médio,Tecnico_Lab,Média,Casado,2743,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
881,881,Perfil 3,32,Não,P & D,Faculdade,Biologia,Muito Alta,Feminino,Alto,Pesquisa_Cientifica,Alta,Solteiro,4998,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
882,882,Perfil 1,36,Não,P & D,Pos_Graduado,Tech,Alta,Feminino,Baixo,Diretor_Manufatura,Baixa,Divorciado,10252,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
883,883,Perfil 2,33,Não,P & D,Pos_Graduado,Médico,Baixa,Masculino,Alto,Pesquisa_Cientifica,Muito Alta,Casado,2781,Médio,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
884,884,Perfil 2,40,Não,Vendas,Pos_Graduado,Tech,Média,Feminino,Médio,Executivo_Vendas,Média,Divorciado,6852,Médio,Muito Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
885,885,Perfil 3,25,Não,Vendas,Mestrado,Biologia,Alta,Masculino,Alto,Executivo_Vendas,Muito Alta,Solteiro,4950,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
886,886,Perfil 1,30,Não,P & D,Pos_Graduado,Médico,Muito Alta,Masculino,Alto,Pesquisa_Cientifica,Média,Casado,3579,Baixo,Alta,Colaboradores com baixa satisfação com o trabalho
887,887,Perfil 1,42,Não,P & D,Doutorado,Médico,Baixa,Feminino,Alto,Diretor_Pesquisa,Baixa,Casado,13191,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
888,888,Perfil 2,35,Não,Vendas,Faculdade,Marketing,Alta,Feminino,Médio,Executivo_Vendas,Muito Alta,Casado,10377,Médio,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
889,889,Perfil 1,27,Não,P & D,Pos_Graduado,Biologia,Baixa,Masculino,Alto,Pesquisa_Cientifica,Baixa,Casado,2235,Muito Alto,Média,Colaboradores com baixa satisfação com o trabalho
890,890,Perfil 2,54,Não,P & D,Mestrado,Biologia,Muito Alta,Feminino,Alto,Diretor_Manufatura,Alta,Divorciado,10502,Baixo,Baixa,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
891,891,Perfil 3,44,Não,P & D,Ensino_Mèdio,Biologia,Baixa,Feminino,Muito Alto,Pesquisa_Cientifica,Muito Alta,Casado,2011,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
892,892,Perfil 2,19,Sim,P & D,Pos_Graduado,Médico,Baixa,Feminino,Médio,Pesquisa_Cientifica,Média,Solteiro,1859,Médio,Muito Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
893,893,Perfil 2,29,Não,P & D,Pos_Graduado,Biologia,Baixa,Feminino,Alto,Pesquisa_Cientifica,Muito Alta,Divorciado,3760,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
894,894,Perfil 3,54,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Masculino,Alto,Diretor_Pesquisa,Muito Alta,Casado,17779,Baixo,Alta,Colaboradores muito bem comprometidos com a empresa
895,895,Perfil 1,31,Não,P & D,Faculdade,Médico,Alta,Masculino,Alto,Repres_Saúde,Baixa,Casado,6833,Muito Alto,Média,Colaboradores com baixa satisfação com o trabalho
896,896,Perfil 1,31,Não,P & D,Pos_Graduado,Médico,Alta,Feminino,Médio,Repres_Saúde,Baixa,Solteiro,6812,Médio,Alta,Colaboradores com baixa satisfação com o trabalho
897,897,Perfil 3,59,Não,Vendas,Pos_Graduado,Biologia,Alta,Feminino,Médio,Executivo_Vendas,Muito Alta,Solteiro,5171,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
898,898,Perfil 2,43,Não,P & D,Pos_Graduado,Biologia,Alta,Masculino,Baixo,Diretor_Pesquisa,Muito Alta,Casado,19740,Médio,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
899,899,Perfil 2,49,Não,P & D,Faculdade,Médico,Baixa,Masculino,Médio,Gerente,Alta,Casado,18711,Alto,Muito Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
900,900,Perfil 1,36,Não,P & D,Pos_Graduado,Tech,Alta,Masculino,Alto,Pesquisa_Cientifica,Média,Casado,3692,Alto,Média,Colaboradores com baixa satisfação com o trabalho
901,901,Perfil 1,48,Não,P & D,Faculdade,Tech,Muito Alta,Masculino,Muito Alto,Tecnico_Lab,Média,Solteiro,2559,Alto,Média,Colaboradores com baixa satisfação com o trabalho
902,902,Perfil 2,27,Não,P & D,Faculdade,Biologia,Baixa,Masculino,Alto,Pesquisa_Cientifica,Alta,Divorciado,2517,Médio,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
903,903,Perfil 3,29,Não,P & D,Pos_Graduado,Biologia,Alta,Masculino,Alto,Repres_Saúde,Muito Alta,Divorciado,6623,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
904,904,Perfil 3,48,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Masculino,Médio,Diretor_Pesquisa,Muito Alta,Solteiro,18265,Alto,Muito Alta,Colaboradores muito bem comprometidos com a empresa
905,905,Perfil 3,29,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Feminino,Médio,Diretor_Pesquisa,Muito Alta,Divorciado,16124,Médio,Média,Colaboradores muito bem comprometidos com a empresa
906,906,Perfil 3,34,Não,P & D,Pos_Graduado,Tech,Alta,Feminino,Muito Alto,Pesquisa_Cientifica,Alta,Casado,2585,Muito Alto,Média,Colaboradores muito bem comprometidos com a empresa
907,907,Perfil 1,44,Não,Vendas,Pos_Graduado,Marketing,Média,Masculino,Alto,Gerente,Média,Casado,18213,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
908,908,Perfil 3,33,Não,Vendas,Doutorado,Marketing,Muito Alta,Masculino,Muito Alto,Executivo_Vendas,Alta,Divorciado,8380,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
909,909,Perfil 3,19,Não,P & D,Pos_Graduado,Biologia,Média,Feminino,Muito Alto,Pesquisa_Cientifica,Muito Alta,Solteiro,2994,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
910,910,Perfil 3,23,Não,P & D,Faculdade,Biologia,Muito Alta,Masculino,Alto,Pesquisa_Cientifica,Alta,Casado,1223,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
911,911,Perfil 3,25,Sim,Vendas,Ensino_Mèdio,Biologia,Alta,Masculino,Baixo,Repres_Vendas,Muito Alta,Solteiro,1118,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
912,912,Perfil 3,26,Não,P & D,Faculdade,Biologia,Alta,Masculino,Alto,Pesquisa_Cientifica,Muito Alta,Solteiro,2875,Médio,Média,Colaboradores muito bem comprometidos com a empresa
913,913,Perfil 2,45,Sim,Vendas,Pos_Graduado,Marketing,Baixa,Feminino,Baixo,Gerente,Média,Solteiro,18824,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
914,914,Perfil 1,55,Não,P & D,Ensino_Mèdio,Médico,Muito Alta,Masculino,Médio,Repres_Saúde,Média,Divorciado,13577,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
915,915,Perfil 2,21,Sim,P & D,Faculdade,Biologia,Baixa,Feminino,Médio,Tecnico_Lab,Alta,Solteiro,2625,Alto,Baixa,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
916,916,Perfil 1,46,Não,Vendas,Faculdade,Marketing,Muito Alta,Feminino,Médio,Gerente,Média,Casado,18789,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
917,917,Perfil 1,34,Não,Vendas,Pos_Graduado,Marketing,Alta,Feminino,Alto,Executivo_Vendas,Baixa,Solteiro,4538,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
918,918,Perfil 2,51,Não,Vendas,Pos_Graduado,Biologia,Muito Alta,Masculino,Alto,Gerente,Média,Divorciado,19847,Baixo,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
919,919,Perfil 3,59,Não,P & D,Mestrado,Médico,Muito Alta,Masculino,Alto,Diretor_Manufatura,Muito Alta,Solteiro,10512,Muito Alto,Média,Colaboradores muito bem comprometidos com a empresa
920,920,Perfil 1,34,Não,P & D,Pos_Graduado,Médico,Alta,Feminino,Alto,Tecnico_Lab,Média,Divorciado,4444,Alto,Muito Alta,Colaboradores com baixa satisfação com o trabalho
921,921,Perfil 3,28,Não,P & D,Mestrado,Médico,Muito Alta,Masculino,Alto,Tecnico_Lab,Alta,Solteiro,2154,Alto,Média,Colaboradores muito bem comprometidos com a empresa
922,922,Perfil 1,44,Não,P & D,Faculdade,Biologia,Alta,Masculino,Muito Alto,Gerente,Baixa,Divorciado,19190,Muito Alto,Média,Colaboradores com baixa satisfação com o trabalho
923,923,Perfil 1,34,Não,RH,Pos_Graduado,Biologia,Alta,Masculino,Médio,Human Resources,Média,Casado,4490,Muito Alto,Muito Alta,Colaboradores com baixa satisfação com o trabalho
924,924,Perfil 3,35,Não,P & D,Ensino_Mèdio,Biologia,Alta,Masculino,Alto,Pesquisa_Cientifica,Alta,Casado,3506,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
925,925,Perfil 1,42,Não,P & D,Mestrado,Médico,Média,Feminino,Muito Alto,Pesquisa_Cientifica,Média,Casado,2372,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
926,926,Perfil 3,43,Não,Vendas,Mestrado,Marketing,Muito Alta,Feminino,Médio,Executivo_Vendas,Muito Alta,Solteiro,10231,Muito Alto,Muito Alta,Colaboradores muito bem comprometidos com a empresa
927,927,Perfil 1,36,Não,P & D,Mestrado,Biologia,Alta,Feminino,Alto,Diretor_Manufatura,Média,Solteiro,5410,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
928,928,Perfil 3,44,Sim,P & D,Pos_Graduado,Médico,Baixa,Feminino,Alto,Repres_Saúde,Muito Alta,Casado,7978,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
929,929,Perfil 3,28,Não,P & D,Pos_Graduado,Biologia,Muito Alta,Masculino,Médio,Tecnico_Lab,Muito Alta,Casado,3867,Médio,Alta,Colaboradores muito bem comprometidos com a empresa
930,930,Perfil 2,51,Não,P & D,Faculdade,Médico,Média,Feminino,Médio,Tecnico_Lab,Alta,Solteiro,2838,Médio,Média,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
931,931,Perfil 3,30,Não,P & D,Faculdade,Médico,Alta,Feminino,Alto,Diretor_Manufatura,Alta,Solteiro,4695,Alto,Alta,Colaboradores muito bem comprometidos com a empresa
932,932,Perfil 2,29,Sim,P & D,Pos_Graduado,Tech,Média,Feminino,Alto,Tecnico_Lab,Alta,Divorciado,3339,Baixo,Alta,Colaboradores insatisfeitos com o ambiente e baixo relacionamento
933,933,Perfil 1,28,Não,P & D,Pos_Graduado,Tech,Muito Alta,Masculino,Alto,Pesquisa_Cientifica,Baixa,Solteiro,2080,Médio,Média,Colaboradores com baixa satisfação com o trabalho
934,934,Perfil 1,25,Não,P & D,Pos_Graduado,Médico,Muito Alta,Feminino,Alto,Pesquisa_Cientifica,Média,Solteiro,2096,Muito Alto,Média,Colaboradores com baixa satisfação com o trabalho
935,935,Perfil 3,32,Não,Vendas,Pos_Graduado,Médico,Alta,Masculino,Muito Alto,Executivo_Vendas,Muito Alta,Casado,6209,Alto,Muito Alta,Colaboradores muito bem comprometidos com a empresa
936,936,Perfil 1,45,Não,P & D,Pos_Graduado,Médico,Média,Feminino,Alto,Gerente,Média,Solteiro,18061,Alto,Alta,Colaboradores com baixa satisfação com o trabalho
937,937,Perfil 1,39,Não,P & D,Mestrado,Médico,Alta,Feminino,Médio,Gerente,Média,Divorciado,17123,Muito Alto,Alta,Colaboradores com baixa satisfação com o trabalho
938,938,Perfil 3,58,Não,P & D,Mestrado,Biologia,Baixa,Masculino,Alto,Pesquisa_Cientifica,Alta,Divorciado,2372,Muito Alto,Alta,Colaboradores muito bem comprometidos com a empresa
939,939,Perfil 3,32,Sim,P & D,Faculdade,Biologia,Muito Alta,Masculino,Alto,Tecnico_Lab,Alta,Casado,4883,Baixo,Alta,Colaboradores muito bem comprometidos com a empresa
